DAUID,instability,deprivation,dependency,ethnic_concentration,year,patient_volume
35203594,-0.6546624574,0.04043117179,-0.2300910176,0.9358735479,2016,0.0
35203595,-0.2384009522,0.03221329762,-0.3391426776,1.280862479,2016,0.0
35203596,-0.7650968387,0.1201618763,0.9772297489,-0.1577448353,2016,0.0
35203597,-0.5243388052,0.4023337135,0.4383054093,0.4327034563,2016,0.0
35203599,0.3734450365,0.444095757,-0.1440604051,1.391853013,2016,0.0
35203600,0.3155821111,0.6648577379,0.4010074769,0.1709240091,2016,0.0
35203604,-0.827842405,0.3321609389,0.1857621569,1.449335012,2016,0.0
35203605,-0.2528561323,0.5487794254,-0.149236416,1.377138295,2016,0.0
35203606,-0.1180422781,0.1835838103,-0.1663308576,1.49616978,2016,0.0
35203607,-0.6573067712,0.777382913,-0.05478279991,1.4651323,2016,0.0
35203608,-0.4735519313,0.4826136715,0.2792979743,1.613994577,2016,0.0
35203610,-0.422376406,-0.6316493065,1.826313269,0.03056153718,2016,0.0
35203611,-0.4126872386,-0.1974260553,0.02922226327,0.661493177,2016,0.0
35203612,-0.5624485963,1.050460859,1.038598922,1.689942631,2016,0.0
35203613,-0.8453902756,0.4247976587,0.5817588134,2.081113617,2016,0.0
35203614,-0.6555994907,0.7762470184,0.9074741508,0.8776753542,2016,0.0
35203615,-0.3770717109,0.7551320721,0.5592822894,1.832042033,2016,0.0
35203616,-0.7623977591,1.52910643,0.4443000528,1.56525961,2016,0.0
35203617,1.209564697,1.31780007,-1.385000914,3.307293646,2016,0.0
35203618,0.6710623975,0.8851929282,0.1263909069,1.564898293,2016,0.0
35203619,-0.4352995125,0.3956953221,0.09187251335,1.195343882,2016,0.0
35203620,-0.09758976962,0.6618727779,1.17947023,1.667884179,2016,0.0
35203621,-0.6277746881,0.4684999772,-0.07370728852,1.831694296,2016,0.0
35203622,0.3612926636,1.10797948,-0.7336549127,2.230689653,2016,0.0
35203623,-0.8750806387,0.3826685758,0.08499961261,2.204398483,2016,0.0
35203626,-0.7306279405,0.04563303271,0.986341966,1.103499618,2016,0.0
35203627,-0.4976217738,0.3434298433,0.662565658,1.424852352,2016,0.0
35203628,-0.8014722638,1.445136236,0.8320323736,1.259881065,2016,0.0
35203629,-0.1864129385,0.4631958388,0.4926264953,1.868646913,2016,0.0
35203630,-0.4592146216,1.586766649,-0.1584613206,1.738370459,2016,0.0
35203631,-0.661828966,0.02711359404,1.145018931,0.519131167,2016,0.0
35203632,-0.6403212223,-0.6473238667,0.9168659683,0.2391608776,2016,0.0
35203633,-0.4801780986,-0.1614622824,0.7134393347,-0.1107706862,2016,0.0
35203634,-0.7387041229,-0.007223467936,0.5837420212,0.7162501442,2016,0.0
35203635,-0.1993485701,0.3313510667,-0.584536194,0.4617880134,2016,0.0
35203636,0.7275871298,1.286418215,-0.03810559017,1.723465776,2016,0.0
35203637,-0.4955802955,0.2102261971,-0.2549717555,1.322616476,2016,0.0
35203640,-0.8764002543,-0.05722698371,0.4158773367,1.321595824,2016,0.0
35203641,-0.584728309,-0.3216249185,0.4551877621,0.7154002106,2016,0.0
35203649,-0.3377226021,0.2249379187,-0.2519887279,1.697149424,2016,0.0
35203650,0.4204169063,0.6826384938,1.185898623,0.5924486359,2016,0.0
35203651,-0.3812442788,-0.08602808034,0.4792923792,0.202504957,2016,0.0
35203652,-0.6478563685,0.567063285,0.6224156435,0.8538912011,2016,0.0
35203653,-0.6293379991,0.02550630222,-0.0177587132,0.971420336,2016,0.0
35203654,-0.4863107653,0.04167707461,-0.3137592685,1.778533137,2016,0.0
35203655,-0.4759492221,0.1046415705,0.5093919275,0.7839001312,2016,0.0
35203656,1.058845482,0.9172557288,2.079578092,0.3205074171,2016,0.0
35203657,-0.4279718062,0.7141471702,-0.3982320374,0.8577278542,2016,0.0
35203658,-0.2393289094,1.016389617,-0.1856764458,0.6651428053,2016,0.0
35203659,1.170487193,2.918750679,-0.5448394699,1.736117884,2016,0.0
35203660,-0.3146235861,1.326583484,-0.1664545198,1.83401592,2016,0.0
35203661,-0.2702042769,0.170752145,-0.6627419802,1.383770801,2016,0.0
35203664,1.032066539,3.609160102,-1.022611369,2.137073731,2016,0.0
35203666,-0.344970269,2.907027424,-1.152137369,1.700399922,2016,0.0
35203668,0.1031151776,0.3635784525,0.3372184622,0.871800572,2016,0.0
35203669,-0.336086087,0.1038814488,0.2485635933,0.1415681302,2016,0.0
35203670,-0.9607955357,0.1946266506,-0.7863475962,1.326997585,2016,0.0
35203672,-0.5425045061,0.1348435668,-0.3155115218,0.6028145117,2016,0.0
35203673,-0.5033653729,0.9205304188,0.4679996276,1.244509583,2016,0.0
35203675,-0.5199616492,-0.4149098692,0.1887426372,0.2438150408,2016,0.0
35203676,-0.4513397875,-0.6743964894,0.5283985835,-0.2500120783,2016,0.0
35203677,-0.633412133,-1.144902572,0.6526222251,-0.525264964,2016,0.0
35203678,-0.6577714241,-0.6803417093,0.5642413157,-0.6758034792,2016,0.0
35203679,-0.8712691059,-0.741028368,0.5290806644,0.1566588165,2016,0.0
35203680,-1.212364797,-0.9445481228,0.8555889742,0.3600863809,2016,0.0
35203681,-1.156681586,-0.760439944,0.6264857658,0.1023318484,2016,0.0
35203682,-0.883025821,-0.5050999676,0.5420428326,-0.1375561502,2016,0.0
35203683,-1.001172404,-0.8994089778,0.56585972,-0.0939153029,2016,0.0
35203684,-0.5822343953,0.109442916,-0.126478732,0.4456899465,2016,0.0
35203685,-0.609410868,-0.9350510535,0.1814713413,-0.08440381806,2016,0.0
35203686,-0.7906641626,0.02213555055,0.4404977249,-0.2894685285,2016,0.0
35203687,-0.2495886099,-0.3525719814,-0.8192358851,0.8307822812,2016,0.0
35203688,-0.4538326021,-0.241926169,0.5683186554,0.6899350023,2016,0.0
35203689,-0.6214175078,-0.4657387034,0.8980237103,0.5538473805,2016,0.0
35203690,-0.597736061,-0.1108002218,0.5120459481,1.892903481,2016,0.0
35203691,-0.7333993762,-0.305851967,0.008725418915,0.6675376053,2016,0.0
35203692,-1.170168165,-0.0659801041,0.4484535597,0.8340877961,2016,0.0
35203693,-0.8612206283,0.9841050468,0.09834613754,1.072551285,2016,0.0
35203694,-0.9960174668,-0.3614147586,0.09865562742,1.458079749,2016,0.0
35203695,-0.9046580727,-0.1460942141,-0.137559199,1.324420134,2016,0.0
35203696,-0.7984086189,-0.07991193827,0.5229640993,1.408780579,2016,0.0
35203697,-1.02472139,0.6338535052,-0.08059896644,0.9988471064,2016,0.0
35203698,-0.5132723878,-0.1135891216,0.733243429,0.8350093853,2016,0.0
35203699,-0.4720296812,-0.2196054173,0.4319409955,1.418112459,2016,0.0
35203700,-0.2330080161,-0.161156829,0.1593756661,1.454577046,2016,0.0
35203701,-0.3432734517,-0.08870568701,0.9989127783,0.9082182767,2016,0.0
35203703,-0.8762931627,0.6833858451,0.6813325242,1.253232648,2016,0.0
35203704,-0.9238735708,-0.1240225739,0.4528763821,1.244358716,2016,0.0
35203705,-0.751187189,-0.07713776416,0.6327595794,1.34243895,2016,0.0
35203708,-0.5016146964,0.1394979834,0.1332893766,0.865842897,2016,0.0
35203709,1.01616552,0.8244441628,-0.271811121,1.422017936,2016,0.0
35203710,-0.5686453403,-0.113042906,-0.515882942,1.698355767,2016,0.0
35203711,-0.5016015473,0.6773114717,0.4495867725,0.8431044143,2016,0.0
35203712,-0.3270330885,0.1923819083,0.7335461136,1.128770294,2016,0.0
35203713,-0.8167284138,-0.3473238466,0.2904519178,0.6477864211,2016,0.0
35203714,-1.055184688,-0.2586881908,0.05129564425,1.383406461,2016,0.0
35203715,-0.7246910146,-0.4898633393,0.1616956295,1.319848517,2016,0.0
35203716,1.10595436,1.515405345,0.8888241242,1.761038772,2016,0.0
35203717,-0.01111011483,0.3927828646,-0.1882519384,1.342984411,2016,0.0
35203718,-0.9466394966,-0.4601165285,-0.4159653499,1.520105935,2016,0.0
35203719,-0.771797401,-0.2354004678,-0.1034435886,-0.3349192836,2016,0.0
35203720,-1.021808654,-0.4160088838,0.1201092583,0.05561652004,2016,0.0
35203721,-1.030956537,-0.2332639779,1.626058121,-0.246231105,2016,0.0
35203722,-0.6337205843,-0.2494369915,0.336563248,-0.3087902471,2016,0.0
35203723,-0.6789372414,-0.9419257109,0.8246498751,-0.7610867323,2016,0.0
35203724,-0.496343765,-0.5077572227,0.517709527,-0.1255153922,2016,0.0
35203725,-0.1357893693,0.5101029181,-0.4715494194,0.592812486,2016,0.0
35203726,-0.5456002578,-0.3009219321,-0.07646255116,-0.13290876,2016,0.0
35203729,-0.7186663008,-0.4838200965,-0.2490571322,0.1412108085,2016,0.0
35203730,-1.06061389,-0.7561222185,-0.3200372378,0.7177599993,2016,0.0
35203731,-0.6442581637,-0.7036710286,-0.526526859,0.7301045672,2016,0.0
35203732,-0.6067705164,-0.6133558288,0.2036244022,0.03052863579,2016,0.0
35203733,-1.312015765,-0.6443932797,-0.2155657026,0.03837180716,2016,0.0
35203734,-0.8617777758,-1.257418339,0.271724569,0.5756028639,2016,0.0
35203735,-0.8372490924,-1.436253254,0.1569451343,-0.1731765515,2016,0.0
35203736,-0.6087031954,-0.590638454,-0.1554328884,-0.6422641693,2016,0.0
35203737,-0.5425753623,-0.495838413,0.09539774868,-0.1067994832,2016,0.0
35203738,-0.1518457866,-0.6342437966,1.3310429,-0.3015683256,2016,0.0
35203739,-0.8025970245,-0.8968663075,0.7396821011,0.7342957729,2016,0.0
35203740,-0.8033411663,0.03755404636,0.4445703134,1.609650468,2016,0.0
35203743,-0.8444670808,0.4873099072,0.0812058054,1.152667199,2016,0.0
35203744,-0.5303134935,-0.03642877427,-0.5573508339,1.380004463,2016,0.0
35203745,-0.6915898765,-0.2646680133,-0.0007250852684,1.00845372,2016,0.0
35203746,-0.8859244425,0.03956436796,-0.05512593743,1.369347117,2016,0.0
35203747,-0.7433846623,-0.5193560946,0.4840167992,0.6507182061,2016,0.0
35203748,-0.7140615436,-0.4534133337,0.2144221562,0.20914073,2016,0.0
35203751,-0.4882064632,0.0181354636,0.4484982329,0.7801108055,2016,0.0
35203752,-0.5778204056,-0.250213128,-0.4519907353,0.9980428698,2016,0.0
35203753,-0.1998461875,0.04159069322,-0.3435069655,1.239832957,2016,0.0
35203754,-0.1884555573,-0.06976712376,0.1056911805,0.9077264589,2016,0.0
35203755,-0.4152095213,0.2574127656,0.4694267879,0.6339679572,2016,0.0
35203756,-0.5261671821,0.2322863478,0.1653842109,1.355833785,2016,0.0
35203757,-0.2895800359,-0.01500346316,0.4634030781,1.22051441,2016,0.0
35203758,-0.5058651931,1.324468858,0.4789383422,1.228449181,2016,0.0
35203759,-0.8311470661,-1.035924474,-0.2466932019,-0.2651236804,2016,0.0
35203760,-0.5567923029,-0.7543432246,-0.110692327,-0.3586179989,2016,0.0
35203761,-0.6135559499,-0.5743716142,0.08189922772,-0.5048893376,2016,0.0
35203762,-0.2331490575,-0.6538732634,0.104833313,-0.1077592399,2016,0.0
35203766,1.348168592,4.069061972,-0.5689350469,1.865691089,2016,0.0
35203786,-0.814986956,-1.036258379,0.2913170218,-0.08960548554,2016,0.0
35203787,0.1558951481,0.7356868645,-0.3746604066,0.3654186112,2016,0.0
35203788,-0.4383800349,-0.7864229602,0.1893499564,-0.07027240399,2016,0.0
35203789,-0.7452252525,-0.7983322647,-0.5165152462,-0.6361752257,2016,0.0
35203790,-0.5232876373,-0.633855638,-0.5006464518,0.06988187391,2016,0.0
35203791,-0.4808843519,0.7031965616,0.1197352401,-0.3085339377,2016,0.0
35203792,1.311250782,2.239986372,-1.016664052,0.5044980756,2016,0.0
35203793,0.3203170829,-0.5025750632,4.460813058,2.051474477,2016,0.0
35203794,1.217509801,1.015512971,-0.05167461503,0.3366981446,2016,0.0
35203796,0.9551958032,1.950020847,-0.1130096379,0.5157379474,2016,0.0
35203798,-0.07883157924,-0.7432523826,-0.3867280976,-0.3690880643,2016,0.0
35203799,-0.319599233,-0.7635591595,-1.064754825,-0.05942100318,2016,0.0
35203800,-0.8418190185,-0.2444245936,-1.012317219,-0.4619792736,2016,0.0
35203801,0.3922758003,-0.9240158703,-0.7361901658,-0.1867203308,2016,0.0
35203802,0.2298976193,-0.7832834598,-0.3875471242,-0.667695943,2016,0.0
35203803,0.1983599255,-0.7667890871,-0.7966226005,-0.09354682006,2016,0.0
35203807,0.9057837975,0.6857801795,-0.84244117,0.9601860458,2016,0.0
35203808,-0.1237486647,-0.903809592,-0.3933429013,-0.5377697734,2016,0.0
35203809,0.2045856815,-0.9661146015,-0.4772440044,-0.2608931669,2016,0.0
35203810,0.02937840829,-0.909291327,-0.3628384441,-0.2008436027,2016,0.0
35203811,-0.102605028,-0.7222166323,-0.8566590011,-0.5858105377,2016,0.0
35203812,0.897614408,0.460906219,-0.589677293,-0.4178045432,2016,0.0
35203813,-0.3303832819,-1.040480199,-0.7342835812,-0.6320182642,2016,0.0
35203815,-0.1524053996,-0.6792384203,-0.725811878,-0.4106416444,2016,0.0
35203816,-0.1164374656,-0.5205650116,-0.8973133852,-0.2018068431,2016,0.0
35203817,-0.2267900438,-0.5901710076,-0.5368912917,0.1090717663,2016,0.0
35203818,1.049168895,-0.394034199,-0.8194630938,-0.1556292504,2016,0.0
35203819,-0.5394733326,-0.850834008,-0.4621732975,-0.3115346274,2016,0.0
35203820,1.713817724,-0.6488828333,1.008202425,-0.3227622172,2016,0.0
35203828,-0.02130739641,-0.9177915699,-0.8752116781,-0.08716345712,2016,0.0
35203829,0.1051976109,-0.7364242084,-0.704483288,0.2749990552,2016,0.0
35203830,0.6772046564,0.5852743139,-0.6637047009,0.7385443297,2016,0.0
35203833,1.327939842,-0.2052494006,-0.9686270153,0.02234077994,2016,0.0
35203834,2.141860653,-1.006972248,-0.8832709458,0.1991496716,2016,0.0
35203835,0.8025902089,-0.120596206,-1.184357311,-0.4495295552,2016,0.0
35203836,1.514847766,-0.6391765205,-1.117251258,0.3688300149,2016,0.0
35203837,0.3519245833,-1.728894254,-0.6290897284,-0.2024685842,2016,0.0
35203838,0.9632033867,-0.479004698,-0.7895565021,0.005339209971,2016,0.0
35203841,1.811138462,0.5914809445,0.05420592103,0.6267999079,2016,0.0
35203842,0.7796960036,-0.01104872258,-0.6238971709,0.6474666332,2016,0.0
35203843,0.657396362,0.1009645102,-0.8895162782,0.5796110055,2016,0.0
35203844,1.427464454,0.3758824957,-0.8080073877,1.233969163,2016,0.0
35203845,1.122501673,0.1809322282,-0.8544699265,0.09056507255,2016,0.0
35203846,1.976409733,0.01141011468,-0.8080543865,1.285430661,2016,0.0
35203847,1.296531854,3.633135812,-0.9112673546,1.631930425,2016,0.0
35203848,0.447018734,-1.21403892,0.2967242204,-0.07795217161,2016,0.0
35203849,0.8688701359,-1.295071427,0.3558959575,-0.3779454038,2016,0.0
35203850,1.728012127,-0.2630118638,-0.1658655069,0.03318231429,2016,0.0
35203851,2.034196183,0.2226858767,-1.026466713,-0.6854390339,2016,0.0
35203852,-0.1910659514,-0.4211139857,0.2010902465,0.4738044995,2016,0.0
35203853,0.7616574532,-0.2133011102,0.4115658357,-0.5894718651,2016,0.0
35203857,2.068604721,1.553301409,-0.4467324816,0.9475729446,2016,0.0
35203858,0.6312272728,0.3054658121,0.9928020112,0.177462204,2016,0.0
35203859,2.090628852,-0.2578694454,-0.5829107161,1.00327493,2016,0.0
35203860,1.922256263,0.1800860574,-0.3524008001,-0.170380097,2016,0.0
35203861,2.725355904,0.7543685179,-0.2974880883,-0.2358940039,2016,0.0
35203864,2.029342654,1.251982555,-0.891170643,0.440411777,2016,0.0
35203865,0.3501105291,-0.3192882447,-0.3685599598,0.3756221391,2016,0.0
35203866,1.679680039,1.395912093,-0.3658128571,1.400510586,2016,0.0
35203867,0.1193658821,-0.004800953148,-0.1349791453,0.06154623553,2016,0.0
35203868,0.03202452829,-0.6605438047,-0.1704045379,-0.1874066559,2016,0.0
35203869,0.4714330538,-0.722375743,-0.2909770535,-0.1046121619,2016,0.0
35203870,0.05037243296,-0.3042426521,0.08386741249,-0.1136115081,2016,0.0
35203871,0.0504554439,-0.6612483975,-0.02765106882,-0.2336386133,2016,0.0
35203872,-0.4035898388,-0.7431702905,-0.148706588,-0.44391423,2016,0.0
35203873,-0.336050324,-0.982039566,-0.2087996403,-0.2327737776,2016,0.0
35203876,-0.4698034858,-0.7805280278,-0.1887769055,0.7126915978,2016,0.0
35203877,1.434544005,2.529823919,-0.8426088983,1.483489463,2016,0.0
35203878,1.955085423,0.3480307549,3.314846463,-0.4126078681,2016,0.0
35203880,0.3448428425,-0.02548925687,-0.4942462821,-0.3486003912,2016,0.0
35203881,1.589315829,-0.5476906676,-0.8326705956,-0.06946955431,2016,0.0
35203882,-0.6568733735,-0.4606751449,-0.4264269468,-0.4667132631,2016,0.0
35203883,0.7196350894,0.01730393267,-0.7316949941,-0.3018745882,2016,0.0
35203884,-0.03438492665,-0.6201823727,-0.9986693786,-0.1991426466,2016,0.0
35203885,2.519429914,1.356683465,-0.6695742119,0.04487134957,2016,0.0
35203886,0.2630760313,-0.02529012776,-0.7263756719,0.09840840185,2016,0.0
35203887,0.1576711079,-0.8423539716,-1.025491902,0.2383552919,2016,0.0
35203888,0.7412215552,-0.4461903014,-0.2509720856,-0.3956832511,2016,0.0
35203889,-0.7558609456,-1.224893039,-0.9274857113,-0.6463330265,2016,0.0
35203890,0.2759171725,-1.117555758,-0.8541652408,-0.1931372311,2016,0.0
35203891,0.3640747235,-0.1432850997,-1.00643092,-0.1459674755,2016,0.0
35203892,1.124896865,-0.922590581,-0.8403893662,-0.4564092334,2016,0.0
35203893,1.438892544,-0.1642695062,-1.342097508,-0.3220072266,2016,0.0
35203895,-0.3869047995,-0.6184102865,-0.1658345204,-0.5698511193,2016,0.0
35203897,2.79658713,1.400785722,2.899531283,-0.3757701446,2016,0.0
35203898,0.03078490207,-0.7148741029,-0.5524121563,-0.2441036777,2016,0.0
35203899,0.7032482001,0.2249375849,-0.512317999,2.021732965,2016,0.0
35203908,0.5106970758,0.7493116657,-0.278281983,2.056145814,2016,0.0
35203909,-0.6862872795,-0.6036865086,0.2506411598,0.6850038443,2016,0.0
35203910,-0.7819847794,0.4838047534,2.506126987,-0.09033534129,2016,0.0
35203911,1.060208258,1.093385258,0.2017853496,1.960039399,2016,0.0
35203912,1.416098497,1.431752632,-1.574103048,4.517113031,2016,0.0
35203913,-0.2262150594,-0.1502734859,0.516738724,1.195583293,2016,0.0
35203914,1.263662948,0.8339879748,-0.4583959034,3.931051574,2016,0.0
35203915,-0.6562622668,3.01699971,-0.8742759284,2.408275471,2016,0.0
35203916,0.09863304906,0.7499730029,-0.2250742219,2.443399702,2016,0.0
35203917,-0.3044157822,-0.1786045192,1.022030045,1.958872554,2016,0.0
35203919,-0.08198845026,0.5828699136,0.1119970768,1.193266355,2016,0.0
35203921,0.5351557129,-0.07553135807,1.492969036,0.6308413056,2016,0.0
35203922,-0.8992932915,-0.05266322406,0.615049368,1.632986997,2016,0.0
35203925,-1.017618458,0.8073993044,0.620725406,2.638409733,2016,0.0
35203926,-0.8019227086,-0.249533852,0.1476653725,2.591141333,2016,0.0
35203927,-0.7035023654,0.6131465973,-0.2337466699,1.823403484,2016,0.0
35203928,-0.9443782407,0.5181589665,0.07594639925,1.8557932,2016,0.0
35203929,-0.522569192,0.2852581947,0.2506744833,2.161345824,2016,0.0
35203930,-0.9074277745,0.5612375153,0.3724461719,1.82305061,2016,0.0
35203931,-0.613135512,0.6915042392,0.04782842972,3.126093407,2016,0.0
35203932,-0.7964563061,0.5390768804,0.2177962719,1.904178864,2016,0.0
35203933,-0.867843075,0.9451700334,0.7684876526,1.98690181,2016,0.0
35203936,-0.740711646,0.7490460924,0.3841558855,1.475038874,2016,0.0
35203937,-0.7945358105,0.4510520904,1.385444122,0.9177937063,2016,0.0
35203938,-0.5542581067,0.4545858477,0.05033731619,1.967150114,2016,0.0
35203939,-0.81446098,0.7071142914,0.5150611996,1.741119641,2016,0.0
35203940,-0.7198840352,0.7095938617,-0.04900391782,1.870089033,2016,0.0
35203943,-1.094849001,0.643663378,-0.01039335799,1.506121945,2016,0.0
35203945,0.4667909476,0.2608613085,1.648663476,0.798781583,2016,0.0
35203946,1.675564508,0.5218148014,0.7945146204,2.651328272,2016,0.0
35203947,1.525039171,0.5230230234,0.6474138276,2.409725403,2016,0.0
35203948,0.8265368383,1.263634003,-0.3745052708,3.287497556,2016,0.0
35203951,1.749639868,1.491421153,1.184478598,2.107632625,2016,0.0
35203953,0.2365553058,1.025132583,-0.8796018552,2.295314467,2016,0.0
35203954,1.548530479,-0.243337743,-0.3254662175,2.157383939,2016,0.0
35203955,0.9181369728,-0.2275800913,1.398271162,1.060566411,2016,0.0
35203958,0.5980657543,2.252879794,-0.7320703939,1.28262254,2016,0.0
35203959,1.338865932,4.248095828,-1.088431636,2.71207314,2016,0.0
35203960,0.7163796789,1.963946583,-0.3925994468,2.592370638,2016,0.0
35203961,1.111000197,2.248579606,-0.6181689861,2.397823864,2016,0.0
35203962,0.8397482801,0.408715206,-0.4567235852,1.42992855,2016,0.0
35203965,1.389235081,4.323463608,-0.2455836777,2.214260867,2016,0.0
35203971,1.48898635,2.119320537,-0.7953966439,2.556073734,2016,0.0
35203973,1.520342969,0.005617924137,2.441341545,-0.5985857725,2016,0.0
35203974,0.391982383,-0.54709343,-0.2199511396,2.287262018,2016,0.0
35203975,1.4024407,-0.8807599278,5.672592646,0.04569166176,2016,0.0
35203976,1.875520605,0.3352759205,-0.1830872086,2.312856584,2016,0.0
35203977,2.138067207,1.434922596,-0.5347305895,0.9806443349,2016,0.0
35203978,0.9574232441,2.182209977,-0.2639447323,1.155030773,2016,0.0
35203979,1.087694448,0.09018045455,0.4426749185,2.084214873,2016,0.0
35203980,1.057997694,3.366778536,-0.2927382773,1.749408007,2016,0.0
35203981,1.389844311,4.221065999,-0.3550991068,1.816238114,2016,0.0
35203984,3.638629294,0.202964177,2.062507338,-0.08043866503,2016,0.0
35203986,3.11660419,-0.5746182618,-1.044903606,0.4133527822,2016,0.0
35203987,1.561982475,0.8994079363,1.900506102,0.2907758564,2016,0.0
35203989,1.214417767,0.1527946285,0.7080671236,0.2045940909,2016,0.0
35203990,0.7764857781,-0.7279776361,1.125523301,-0.7171900066,2016,0.0
